,median,mean,std,min,max
COL6A6,-0.0,0.0,0.0,-0.0,-0.0
GRM2,0.0,0.0,0.0,0.0,0.0
KLHDC1,0.0,0.0,0.0,0.0,0.0
LINC00692,0.0,0.0,0.0,0.0,0.0
ELL2,0.0,0.0,0.0,0.0,0.0
OR8B8,0.0,-0.00024650665,0.0011562185,-0.0054231463,-0.0
GPHN,0.0,0.00035710854,0.0016749874,-0.0,0.007856388
AMIGO3,0.0,0.0,0.0,-0.0,-0.0
RNF123,-0.0,0.0,0.0,-0.0,-0.0
GMPPB,0.0,0.0,0.0,0.0,0.0
ADAMTSL3,0.0,0.00015569282,0.0007302638,-0.0,0.003425242
CELF3,0.0,0.0,0.0,0.0,0.0
RIIAD1,0.0,0.0,0.0,0.0,0.0
SPINK9,-0.0,0.0,0.0,-0.0,-0.0
MACF1,0.0,-3.511046e-05,0.00016468267,-0.00077243015,0.0
DNAJC18,0.0,0.0,0.0,0.0,0.0
DMXL1,0.0,0.0,0.0,0.0,0.0
DNAH10,-0.0,0.0,0.0,-0.0,-0.0
CNDP2,0.0,0.0,0.0,0.0,0.0
PLEKHO2,0.0,0.0,0.0,0.0,0.0
ADSS2,0.0,0.0,0.0,-0.0,-0.0
TCP1,0.0,0.0,0.0,-0.0,-0.0
MRPL18,0.0,0.0,0.0,-0.0,-0.0
TUBGCP2,0.0,0.0,0.0,0.0,0.0
MDK,0.0,0.0,0.0,0.0,0.0
DGKZ,0.0,0.0,0.0,0.0,0.0
CHRM4,0.0,0.0,0.0,0.0,0.0
AHR,0.0,0.000276619,0.0012974578,-0.0,0.0060856175
PDLIM3,-0.0,0.0,0.0,-0.0,-0.0
TTC28,0.0,0.0,0.0,-0.0,-0.0
SERPINC1,0.0,0.0,0.0,0.0,0.0
CIB2,0.0,0.0,0.0,0.0,0.0
SH2D7,-0.0,0.0,0.0,-0.0,-0.0
SLC22A7,-0.0,0.0,0.0,-0.0,-0.0
CRIP3,0.0,0.0,0.0,0.0,0.0
ZNF318,0.0,0.0,0.0,0.0,0.0
IRF7,0.0,0.0,0.0,0.0,0.0
PHRF1,0.0,0.0,0.0,0.0,0.0
TRIM4,-0.0,0.0,0.0,-0.0,-0.0
OR2AE1,0.0,0.0,0.0,0.0,0.0
C1orf94,-0.0,0.0,0.0,-0.0,-0.0
HLA-F,0.0,0.0,0.0,-0.0,-0.0
RAB31,0.0,0.0,0.0,-0.0,-0.0
ZNF827,0.0,0.0,0.0,0.0,0.0
LUZP4,0.0,0.0,0.0,0.0,0.0
GPR63,0.0,0.0,0.0,0.0,0.0
TFAP2C,-0.0,0.0,0.0,-0.0,-0.0
PLCB1,-0.0,0.00019531901,0.0037773373,-0.012684359,0.010791541
GCNT2,0.0,-6.1467545e-05,0.00028830834,-0.001352286,-0.0
GRAMD1C,0.0,0.0,0.0,0.0,0.0
RFX3,0.0,0.0,0.0,0.0,0.0
CASP4,-0.0,0.0,0.0,-0.0,-0.0
TPCN2,0.0,0.0,0.0,0.0,0.0
DUSP4,0.0,0.0,0.0,-0.0,-0.0
TIRAP,0.0,0.0,0.0,-0.0,-0.0
REG1B,0.0,0.0,0.0,-0.0,-0.0
IFT122,0.0,0.0,0.0,0.0,0.0
MBD4,0.0,-0.00069887895,0.003278033,-0.015375338,0.0
TMPRSS7,0.0,0.0,0.0,0.0,0.0
OSBPL10,0.0,0.0,0.0,0.0,0.0
DHX9,0.0,0.0,0.0,0.0,0.0
REPS2,-0.0,0.00027068375,0.0012696192,-0.0,0.005955043
CHL1,0.0,0.00044387497,0.0020819583,-0.0,0.00976525
NFATC4,0.0,0.0,0.0,0.0,0.0
CD38,0.0,0.0,0.0,0.0,0.0
GRXCR1,-0.0,-0.0012965057,0.006081151,-0.028523125,-0.0
CCDC14,0.0,0.0,0.0,-0.0,-0.0
CIMIP2A,0.0,0.0,0.0,0.0,0.0
TUBB4B,0.0,0.0,0.0,0.0,0.0
EML2,0.0,0.0,0.0,0.0,0.0
PBX1,-0.0,0.0,0.0,-0.0,-0.0
TMEM260,-0.0,-0.0001561294,0.0007323118,-0.0034348469,-0.0
WBP2,0.0,0.0,0.0,0.0,0.0
AKR1C1,-0.0,0.0,0.0,-0.0,-0.0
CPN1,-0.0,0.0,0.0,-0.0,-0.0
NLGN1,0.0,0.0,0.0,0.0,0.0
CR2,0.0,0.00013290711,0.0006233896,0.0,0.0029239564
CDH7,-0.0,0.0,0.0,-0.0,-0.0
PADI3,0.0,0.0,0.0,0.0,0.0
ATP6V1D,0.0,0.0,0.0,0.0,0.0
PALS1,0.0,0.0,0.0,0.0,0.0
YIF1A,0.0,0.0,0.0,-0.0,-0.0
CNIH2,0.0,0.0,0.0,0.0,0.0
ITFG2,0.0,0.0,0.0,-0.0,-0.0
NRIP2,-0.0,0.0,0.0,-0.0,-0.0
DYSF,0.0,0.0,0.0,0.0,0.0
SPEF2,0.0,0.0,0.0,0.0,0.0
C2CD3,0.0,0.0,0.0,0.0,0.0
PRAM1,0.0,0.0,0.0,0.0,0.0
CHST4,-0.0,0.0,0.0,-0.0,-0.0
ZNF19,0.0,0.0,0.0,0.0,0.0
NFYC,0.0,0.0,0.0,0.0,0.0
ZBTB6,0.0,0.0,0.0,0.0,0.0
ZBTB26,0.0,0.0,0.0,0.0,0.0
PRR16,-0.0,8.9069945e-05,0.0030222214,-0.006548969,0.011767526
LAMA5,-0.0,0.0,0.0,-0.0,-0.0
ADRM1,0.0,0.0,0.0,-0.0,-0.0
DNAH6,0.0,0.0,0.0,0.0,0.0
PADI1,0.0,0.0,0.0,-0.0,-0.0
NSD2,-0.0,0.0,0.0,-0.0,-0.0
GDF5,0.0,0.0,0.0,0.0,0.0
LRATD1,0.0,0.0,0.0,-0.0,-0.0
SEMA4F,0.0,0.0,0.0,0.0,0.0
EXOC2,0.0,0.0,0.0,0.0,0.0
ZNF831,-0.0,0.00096166827,0.004510624,-0.0,0.021156702
CHSY3,-0.0,-0.00019956515,0.0010289389,-0.0047905245,0.00040009106
CDK9,0.0,0.0,0.0,0.0,0.0
BMAL1,0.0,0.0,0.0,0.0,0.0
PDE4D,0.0,0.0010908142,0.0050958567,-0.0029628458,0.023462372
PRKCA,0.0,-0.00047504334,0.0022281504,-0.010450954,0.0
OR51E2,0.0,0.0,0.0,0.0,0.0
DAB1,0.0,0.00031526652,0.002678483,-0.006457956,0.008943264
LCA5,0.0,0.0,0.0,-0.0,-0.0
ZDBF2,-0.0,0.0,0.0,-0.0,-0.0
TLE4,0.0,0.0,0.0,-0.0,-0.0
INSYN2B,0.0,0.0,0.0,-0.0,-0.0
DOCK2,-0.0,0.00034442797,0.0016155104,-0.0,0.007577415
KCNJ6,0.0,-0.00055025076,0.0016820811,-0.0065092407,-0.0
TMED10,0.0,0.0,0.0,0.0,0.0
PRKG1,0.0,0.0011436711,0.00438842,-0.010469353,0.01315812
KIR2DL3,-0.0,0.0,0.0,-0.0,-0.0
KIR3DL1,0.0,0.0006011436,0.0028196122,0.0,0.013225159
KIR2DL4,-0.0,0.0,0.0,-0.0,-0.0
CEACAM7,0.0,0.0,0.0,0.0,0.0
VRK2,0.0,0.0,0.0,-0.0,-0.0
GRIK2,-0.0,0.00047630817,0.0019664757,-0.0,0.00919516
RYR2,0.0,0.0,0.0,0.0,0.0
INPP4B,0.0,0.0,0.0,0.0,0.0
CADM2,-0.0,0.0016309671,0.005737624,-0.0021936747,0.022214368
CALN1,0.0,0.0009007134,0.009416685,-0.019106548,0.038922243
FAM171A1,0.0,0.0,0.0,0.0,0.0
NTRK3,0.0,-0.00017183994,0.0008060006,-0.0037804786,0.0
LRRTM4,0.0,0.0004022261,0.001301885,0.0,0.0044319434
PTPRG,0.0,0.0,0.0,-0.0,-0.0
SLC4A4,0.0,0.0002581794,0.0012109686,0.0,0.005679947
NRXN3,0.0,-0.001104883,0.004333103,-0.01829585,0.0028397515
HEMGN,0.0,0.0,0.0,0.0,0.0
ZNF365,0.0,-6.8736954e-05,0.0003224049,-0.0015122129,-0.0
SCYL2,0.0,0.0,0.0,-0.0,-0.0
ADARB2,0.0,-0.00056538737,0.0026519017,-0.012438522,0.0
ZFPM2,0.0,0.0,0.0,0.0,0.0
NKAIN2,0.0,-0.00091815426,0.0043080267,-0.013661795,0.009948446
MTERF3,0.0,0.0,0.0,0.0,0.0
SLC7A10,0.0,0.0,0.0,0.0,0.0
LRP3,0.0,0.0,0.0,-0.0,-0.0
HCN1,-0.0,0.0005733943,0.0037582512,-0.009080467,0.012922785
SLC45A1,0.0,0.0,0.0,0.0,0.0
SYN3,0.0,0.0,0.0,0.0,0.0
NRG1,0.0,0.00012442957,0.0012629633,-0.002510089,0.0052475394
LCE3B,0.0,0.0,0.0,0.0,0.0
MEGF11,-0.0,0.0,0.0,-0.0,-0.0
PSMG4,0.0,0.0,0.0,0.0,0.0
GNG4,0.0,0.0,0.0,-0.0,-0.0
SPOCK3,0.0,-0.001372706,0.005632625,-0.01626267,0.011175863
CAMK4,0.0,0.0,0.0,0.0,0.0
PARL,0.0,0.0,0.0,0.0,0.0
SLC25A21,0.0,0.0008091223,0.0037951206,-0.0,0.01780069
GABRA4,0.0,0.0,0.0,0.0,0.0
MEDAG,0.0,0.0,0.0,0.0,0.0
RAD51B,0.0,0.00032666916,0.0011609195,0.0,0.0051466823
LMO4,-0.0,0.0,0.0,-0.0,-0.0
PAIP1,-0.0,0.0,0.0,-0.0,-0.0
IQSEC3,0.0,0.0,0.0,0.0,0.0
SEPTIN14,0.0,0.0012166505,0.0057065967,0.0,0.026766311
SNAP25,0.0,-0.00025244814,0.0011840867,-0.005553859,0.0
ADAMTS18,-0.0,9.680132e-05,0.00045403844,-0.0,0.002129629
LRAT,0.0,0.0,0.0,0.0,0.0
ANO3,0.0,0.00030900724,0.001004022,0.0,0.0036840795
CDRT4,-0.0,0.0,0.0,-0.0,-0.0
TVP23C,0.0,0.0008204952,0.0027571656,-0.0,0.0114269545
TVP23C-CDRT4,-0.0,-0.00034716123,0.001246436,-0.0055667805,-0.0
NALF2,0.0,0.0,0.0,0.0,0.0
CIAPIN1,-0.0,0.0,0.0,-0.0,-0.0
COQ9,0.0,0.0,0.0,0.0,0.0
NMNAT3,0.0,0.0,0.0,0.0,0.0
ASTN2,0.0,0.00017202116,0.0036789759,-0.009891696,0.013676162
CLSTN2,0.0,0.0009473037,0.0052651134,-0.0034491436,0.024289826
FGF21,0.0,0.0,0.0,0.0,0.0
FUT1,0.0,0.0,0.0,0.0,0.0
PHACTR1,0.0,-0.0005733941,0.0026894575,-0.01261467,0.0
ZNF568,-0.0,0.0,0.0,-0.0,-0.0
WWOX,0.0,0.00026038472,0.0017243151,-0.002010319,0.0077387826
NCAM2,0.0,0.0,0.0,0.0,0.0
ZNF385D,0.0,0.0008607138,0.002984212,0.0,0.012934393
DTNBP1,0.0,0.0,0.0,-0.0,-0.0
VPS13B,0.0,0.0,0.0,-0.0,-0.0
SYCP1,0.0,0.0,0.0,0.0,0.0
PCDH7,0.0,0.0,0.0,0.0,0.0
GBP7,0.0,0.0,0.0,0.0,0.0
AK8,0.0,0.00037207574,0.0017451899,0.0,0.008185666
CHIC1,0.0,-0.00029703064,0.0013931973,-0.006534674,-0.0
NAP1L1,0.0,0.0,0.0,0.0,0.0
FNIP2,-0.0,0.00039122134,0.0018349908,-0.0,0.00860687
MPV17L2,0.0,0.0,0.0,-0.0,-0.0
MMP26,-0.0,-3.0169008e-06,1.4150516e-05,-6.637182e-05,-0.0
ALDH1A2,-0.0,-0.00030674523,0.0012620185,-0.00589869,-0.0
TMCO3,0.0,0.0,0.0,-0.0,-0.0
TRPM3,0.0,-0.0016002592,0.0050130156,-0.020592384,0.0026993635
NTM,0.0,0.0,0.0,0.0,0.0
ZGPAT,0.0,0.0,0.0,-0.0,-0.0
RAP1GAP,0.0,0.0,0.0,0.0,0.0
ELAVL4,0.0,-0.00026044878,0.0012216131,-0.005729873,0.0
IL1RAPL2,0.0,-0.0011469873,0.0032252877,-0.014326086,0.0
SCUBE1,0.0,0.0,0.0,-0.0,-0.0
PEAK1,-0.0,0.0,0.0,-0.0,-0.0
GAS6,-0.0,0.0,0.0,-0.0,-0.0
IGFBP7,0.0,0.0,0.0,0.0,0.0
CPQ,-0.0,0.0,0.0,-0.0,-0.0
LHFPL6,0.0,0.0,0.0,0.0,0.0
FAM177A1,0.0,0.0,0.0,-0.0,-0.0
UBASH3B,0.0,0.0,0.0,-0.0,-0.0
ACSM2A,-0.0,0.0,0.0,-0.0,-0.0
CACNA2D2,0.0,0.0,0.0,0.0,0.0
TRIO,0.0,0.00067936635,0.0022321297,0.0,0.008716402
WDPCP,-0.0,-0.00038397918,0.0018010219,-0.008447542,-0.0
CNTN4,0.0,0.0,0.0,0.0,0.0
SGMS1,0.0,0.0,0.0,0.0,0.0
GABPB2,0.0,0.0,0.0,0.0,0.0
ITGB2,0.0,0.0,0.0,-0.0,-0.0
GYPB,0.0,0.0,0.0,0.0,0.0
DDR2,0.0,-0.00012396768,0.0005814601,-0.002727289,-0.0
MEIS2,0.0,0.0,0.0,0.0,0.0
FLT3,0.0,0.0,0.0,0.0,0.0
DPP6,0.0,-0.0008131201,0.0028812957,-0.01274452,0.0
TMPO,0.0,0.0,0.0,0.0,0.0
CRISPLD2,-0.0,0.0,0.0,-0.0,-0.0
BLM,0.0,0.0,0.0,-0.0,-0.0
ADAM17,0.0,0.0,0.0,-0.0,-0.0
IQCK,-0.0,0.0,0.0,-0.0,-0.0
CHRM3,-0.0,0.00024795198,0.0017941409,-0.0031760235,0.007603066
PTPRN2,-0.0,-0.0002185063,0.00827158,-0.021694832,0.02856973
PCSK5,0.0,0.0004977678,0.0023347386,0.0,0.010950892
FAM47E-STBD1,0.0,0.0,0.0,0.0,0.0
FAM47E,0.0,0.0,0.0,0.0,0.0
STBD1,0.0,0.0,0.0,0.0,0.0
THSD7B,-0.0,-0.0010770486,0.0050518047,-0.023695068,-0.0
MYO16,0.0,0.0,0.0,-0.0,-0.0
OLFML2A,-0.0,0.0,0.0,-0.0,-0.0
DMD,0.0,0.0020290674,0.00996374,-0.01391637,0.038475085
COL24A1,0.0,-3.2194018e-06,1.5100334e-05,-7.082684e-05,-0.0
KRTAP20-3,0.0,0.0,0.0,-0.0,-0.0
DGKG,0.0,0.0,0.0,-0.0,-0.0
HYDIN,0.0,0.00047370914,0.0022218928,0.0,0.010421601
TMC1,0.0,0.0,0.0,0.0,0.0
C2orf72,0.0,0.0,0.0,-0.0,-0.0
MAGED1,0.0,0.0,0.0,0.0,0.0
SH3D19,0.0,0.0,0.0,0.0,0.0
EDA,-0.0,8.867442e-05,0.0015733661,-0.0040373257,0.005988163
NCKAP5,0.0,0.00014356489,0.00067337905,0.0,0.0031584275
SNX13,-0.0,0.0,0.0,-0.0,-0.0
DSCAM,-0.0,0.00035897523,0.002032857,-0.0052742376,0.0056984634
THSD7A,-0.0,0.0,0.0,-0.0,-0.0
ZFHX3,-0.0,0.0,0.0,-0.0,-0.0
FTCDNL1,0.0,0.0,0.0,0.0,0.0
CREM,0.0,0.0,0.0,-0.0,-0.0
SPRED2,0.0,0.0,0.0,0.0,0.0
SORCS3,-0.0,-0.00030119487,0.0014127289,-0.006626287,-0.0
SLC9A9,-0.0,0.0,0.0,-0.0,-0.0
PCDH11Y,0.0,-0.0008603023,0.004035175,-0.01892665,-0.0
APBA1,0.0,0.0,0.0,0.0,0.0
CNBD1,-0.0,0.0,0.0,-0.0,-0.0
ITGBL1,0.0,7.456239e-05,0.00034972857,0.0,0.0016403726
ARMC3,0.0,0.0,0.0,-0.0,-0.0
CNTNAP2,0.0,0.00015046945,0.008709581,-0.019356541,0.024976201
IQUB,0.0,0.0,0.0,-0.0,-0.0
DPYD,0.0,0.0,0.0,-0.0,-0.0
GAB2,-0.0,0.00052499666,0.002462453,-0.0,0.011549926
MAGI3,0.0,0.0,0.0,0.0,0.0
FANK1,0.0,0.0,0.0,0.0,0.0
DCDC1,0.0,0.0,0.0,0.0,0.0
MYO3B,0.0,5.773598e-06,2.7080583e-05,0.0,0.00012701916
MAPK10,-0.0,0.0,0.0,-0.0,-0.0
ABLIM2,0.0,0.0,0.0,-0.0,-0.0
ABLIM1,0.0,0.0,0.0,0.0,0.0
TRMT9B,0.0,0.0,0.0,-0.0,-0.0
SEMA3E,0.0,0.0,0.0,-0.0,-0.0
RAB6B,0.0,0.0,0.0,-0.0,-0.0
GRM1,-0.0,7.2926578e-06,0.0008973917,-0.002826657,0.0029870954
HMCN1,0.0,-0.00039840207,0.0018686715,-0.008764845,-0.0
COPZ1,0.0,0.0,0.0,-0.0,-0.0
KIF13A,0.0,3.708273e-05,0.00017393344,0.0,0.00081582007
KXD1,0.0,0.0,0.0,-0.0,-0.0
GLT8D2,0.0,0.0,0.0,-0.0,-0.0
ADAM32,0.0,-0.00010660268,0.0005000109,-0.002345259,-0.0
TRPC5,0.0,0.0007451907,0.0034952534,-0.0,0.016394196
LCLAT1,0.0,-0.00028761078,0.0010244438,-0.0045495005,-0.0
MSX2,0.0,0.0,0.0,-0.0,-0.0
PRCD,0.0,0.0,0.0,0.0,0.0
CYGB,0.0,0.0,0.0,0.0,0.0
GPC5,0.0,6.5021554e-06,0.0021529698,-0.0076865386,0.0053550196
ZMYM2,-0.0,0.0,0.0,-0.0,-0.0
PIEZO2,0.0,0.00055194186,0.0025888374,0.0,0.012142721
LOC100288637,0.0,0.0,0.0,0.0,0.0
SLC44A2,0.0,0.0,0.0,0.0,0.0
KLF5,0.0,0.0,0.0,0.0,0.0
TMEM117,0.0,0.0,0.0,0.0,0.0
POU2AF2,0.0,0.0,0.0,-0.0,-0.0
GLIS1,0.0,8.649302e-06,4.056882e-05,0.0,0.00019028464
MTUS2,0.0,3.8874747e-05,0.0001823387,0.0,0.0008552444
MGAM,0.0,0.0,0.0,0.0,0.0
NXPH1,-0.0,-0.00020757342,0.0009736056,-0.0045666154,-0.0
CR1L,0.0,-0.00027300345,0.0012804997,-0.0060060755,0.0
KHDRBS3,0.0,0.0,0.0,0.0,0.0
PAPSS1,0.0,0.0,0.0,0.0,0.0
DPEP1,0.0,0.0,0.0,0.0,0.0
SLN,0.0,0.0,0.0,0.0,0.0
GRM3,0.0,-0.00011378746,0.00053371047,-0.002503324,-0.0
ZFAND4,0.0,0.0,0.0,-0.0,-0.0
HPS3,-0.0,0.0,0.0,-0.0,-0.0
KCTD16,-0.0,0.0,0.0,-0.0,-0.0
CTNNA2,-0.0,-0.00061713107,0.0028946018,-0.013576884,-0.0
OR8D4,-0.0,0.0,0.0,-0.0,-0.0
SAMD12,0.0,0.0004681073,0.0021956174,-0.0,0.01029836
MID1,0.0,-0.0006108406,0.0028650966,-0.013438494,0.0
TRHDE,-0.0,0.0005859789,0.0026566808,-0.0,0.012473844
ZFR,-0.0,0.0,0.0,-0.0,-0.0
PRKAR2A,0.0,0.0,0.0,0.0,0.0
ZNF74,-0.0,0.0,0.0,-0.0,-0.0
RCAN2,0.0,0.0,0.0,0.0,0.0
SNX24,0.0,0.0,0.0,0.0,0.0
SLIT2,-0.0,0.00042056304,0.0019726153,-0.0,0.009252387
UNC13A,0.0,0.0,0.0,0.0,0.0
ZNF254,-0.0,-0.00019679731,0.0009230612,-0.0043295408,-0.0
CAMTA1,0.0,0.00025788546,0.0012095899,0.0,0.00567348
FHL3,0.0,0.0,0.0,-0.0,-0.0
SF3A3,-0.0,0.0,0.0,-0.0,-0.0
AMIGO1,-0.0,0.0,0.0,-0.0,-0.0
TFCP2L1,0.0,0.00016744848,0.000785403,0.0,0.0036838667
CRY1,-0.0,0.0,0.0,-0.0,-0.0
SUGT1,0.0,0.0,0.0,-0.0,-0.0
VXN,0.0,0.0,0.0,0.0,0.0
SH3BP1,0.0,0.0,0.0,0.0,0.0
PDXP,0.0,0.0,0.0,-0.0,-0.0
KIRREL3,-0.0,0.0,0.0,-0.0,-0.0
POLQ,0.0,0.0,0.0,0.0,0.0
MTCL1,-0.0,0.0,0.0,-0.0,-0.0
NECTIN4,0.0,0.0,0.0,0.0,0.0
SLC22A18AS,0.0,-0.00034787742,0.0016316898,-0.0076533034,-0.0
SLC22A18,0.0,0.000734951,0.003447226,0.0,0.016168922
CDC40,-0.0,0.0,0.0,-0.0,-0.0
THAP9,-0.0,0.0,0.0,-0.0,-0.0
SEC31A,-0.0,0.0,0.0,-0.0,-0.0
SF3B3,0.0,0.00031567123,0.0014806291,-0.0,0.006944767
PLEKHA7,0.0,0.0009966815,0.004674851,0.0,0.021926994
IMMP2L,-0.0,0.0,0.0,-0.0,-0.0
PLA2G12B,0.0,0.0,0.0,-0.0,-0.0
OIT3,0.0,0.0,0.0,0.0,0.0
TMPRSS6,0.0,0.0,0.0,0.0,0.0
SIDT1,0.0,-0.0018941181,0.008884202,-0.041670598,-0.0
PCOLCE2,0.0,0.0,0.0,-0.0,-0.0
OPHN1,0.0,0.00011269069,0.0005285662,-0.0,0.0024791951
SNTG1,-0.0,0.00046180058,0.0021660363,-0.0,0.010159613
LHFPL3,0.0,0.0,0.0,-0.0,-0.0
SYT10,0.0,-0.00046629095,0.0021870984,-0.010258401,0.0
ESR2,-0.0,0.0,0.0,-0.0,-0.0
ST3GAL3,0.0,-4.0909817e-05,0.00019188412,-0.000900016,-0.0
TRIM16,0.0,-0.0003015461,0.0014143768,-0.006634014,0.0
ARHGAP22,0.0,-0.00064925844,0.0030452926,-0.014283685,0.0
LHPP,0.0,0.0,0.0,0.0,0.0
LINC02860,-0.0,0.0,0.0,-0.0,-0.0
FOXP4,0.0,0.0,0.0,0.0,0.0
DEFB116,0.0,0.0,0.0,0.0,0.0
FYN,0.0,0.0,0.0,0.0,0.0
SPESP1,0.0,0.0,0.0,-0.0,-0.0
DDX60,-0.0,0.0,0.0,-0.0,-0.0
CACNA1A,0.0,0.00029267196,0.0012419531,0.0,0.0058219754
ARMH3,-0.0,0.0,0.0,-0.0,-0.0
NRROS,0.0,0.0,0.0,0.0,0.0
PIGX,0.0,-0.0005940542,0.002786361,-0.013069192,0.0
NCALD,-0.0,0.00014125397,0.0006625398,-0.0,0.0031075873
ERC1,0.0,0.0,0.0,0.0,0.0
IQGAP2,0.0,0.0,0.0,0.0,0.0
RTF1,0.0,0.0,0.0,-0.0,-0.0
FBXL2,-0.0,0.0,0.0,-0.0,-0.0
KCNAB1,0.0,0.00076393445,0.00358317,0.0,0.016806558
NSUN2,-0.0,0.0,0.0,-0.0,-0.0
PRKCI,0.0,-0.000826803,0.0038780482,-0.018189665,0.0
CFAP44,0.0,0.0009817425,0.004604781,0.0,0.021598335
PXDNL,0.0,8.161809e-05,0.00038282282,0.0,0.001795598
BCR,-0.0,0.0011095046,0.005204037,-0.0,0.0244091
THUMPD3,0.0,0.0,0.0,0.0,0.0
NGFR,0.0,0.0,0.0,0.0,0.0
NDST4,0.0,-0.00017656597,0.00082816783,-0.0038844512,-0.0
MGLL,0.0,0.0,0.0,0.0,0.0
FGF14,-0.0,0.0011849641,0.0065297764,-0.0027982437,0.030273447
TEX15,0.0,0.0,0.0,0.0,0.0
SYNE2,0.0,0.0,0.0,-0.0,-0.0
PYGO1,0.0,0.0,0.0,-0.0,-0.0
ADAMTS19,0.0,0.0,0.0,-0.0,-0.0
OPCML,0.0,0.00013994442,0.0006563974,0.0,0.003078777
GRM7,0.0,4.2147996e-05,0.00019769165,0.0,0.00092725595
MROH9,0.0,-0.0005170313,0.0022676105,-0.0106457975,-0.0
TNS2,0.0,0.0,0.0,-0.0,-0.0
ANK2,0.0,-0.0006712395,0.0031483911,-0.014767269,0.0
RANBP3,0.0,0.0,0.0,0.0,0.0
HBG1,0.0,0.0,0.0,-0.0,-0.0
HBG2,0.0,0.0003997104,0.00432832,-0.008987357,0.017780986
HS6ST3,0.0,0.00067239866,0.002313761,0.0,0.0099416645
FBN2,-0.0,-0.00013398599,0.0006284501,-0.0029476916,-0.0
DLEU1,0.0,0.00015384989,0.00072162,0.0,0.0033846977
RGS9,0.0,0.0,0.0,-0.0,-0.0
GUCA1C,-0.0,0.0,0.0,-0.0,-0.0
TSC2,0.0,0.0,0.0,0.0,0.0
NTHL1,0.0,0.0,0.0,-0.0,-0.0
DPP10,0.0,7.7317934e-05,0.0035066032,-0.010483222,0.012184217
CDH2,-0.0,-0.0004717919,0.0022128997,-0.0103794215,-0.0
ALKBH8,0.0,0.0,0.0,0.0,0.0
