,median,mean,std,min,max
IQGAP1,-0.0,0.0,0.0,0.0,0.0
TRPM2,9.050983e-05,0.0001600388,0.0002038971,-0.0,0.00038960658
YES1,0.0,0.0,0.0,-0.0,-0.0
LAMA1,0.0,0.00015510204,0.0003303559,-6.916236e-05,0.00053446845
TNKS1BP1,-0.0,0.0,0.0,0.0,0.0
AP1S3,0.0,1.2072079e-05,2.0909452e-05,-0.0,3.6216235e-05
ACOX3,0.0,5.3628653e-05,9.288755e-05,-0.0,0.00016088596
RRP7A,-0.0,0.0,0.0,0.0,0.0
COL6A6,0.0,0.0,0.0,-0.0,-0.0
GRM2,-0.0,0.0,0.0,-0.0,-0.0
KLHDC1,-0.0,0.0,0.0,-0.0,-0.0
LINC00692,0.0,0.0,0.0,0.0,0.0
ELL2,0.0,0.0,0.0,-0.0,-0.0
OR8B8,0.0,0.0,0.0,-0.0,-0.0
GPHN,0.0012232196,0.0011073558,0.000654707,0.0004024518,0.0016963962
AMIGO3,-0.0,0.0,0.0,-0.0,-0.0
RNF123,-0.0,0.0,0.0,-0.0,-0.0
GMPPB,-0.0,0.0,0.0,0.0,0.0
ADAMTSL3,-0.0,0.00035864883,0.0008359626,-0.00023814641,0.0013140929
CELF3,-0.0,0.0,0.0,0.0,0.0
RIIAD1,0.0,0.0,0.0,-0.0,-0.0
SPINK9,-0.0,0.0,0.0,0.0,0.0
MACF1,6.6272364e-06,0.00024745156,0.00042287228,0.0,0.00073572743
DNAJC18,0.0,0.0,0.0,0.0,0.0
DMXL1,-0.0,0.0,0.0,0.0,0.0
DNAH10,0.0,0.00012173461,0.00021085053,-0.0,0.00036520383
CNDP2,-0.0,0.0,0.0,0.0,0.0
PLEKHO2,-0.0,0.0,0.0,0.0,0.0
ADSS2,-0.0,0.0,0.0,-0.0,-0.0
TCP1,-0.0,0.0,0.0,-0.0,-0.0
MRPL18,0.0,0.0,0.0,-0.0,-0.0
TUBGCP2,-0.0,0.0,0.0,0.0,0.0
MDK,-0.0,-9.733112e-05,0.00016858242,-0.00029199335,-0.0
DGKZ,-0.0,0.0,0.0,0.0,0.0
CHRM4,0.0,-2.1023878e-05,3.641442e-05,-6.307163e-05,0.0
AHR,0.0,0.0,0.0,-0.0,-0.0
PDLIM3,0.0,0.0,0.0,0.0,0.0
TTC28,-0.00076197233,-0.000773587,0.00079983124,-0.0015791622,2.0373716e-05
SERPINC1,0.0,0.0,0.0,0.0,0.0
CIB2,-0.0,0.0,0.0,-0.0,-0.0
SH2D7,-0.0,0.0,0.0,-0.0,-0.0
SLC22A7,0.0,0.0,0.0,-0.0,-0.0
CRIP3,0.0,0.0,0.0,-0.0,-0.0
ZNF318,0.0,0.0,0.0,-0.0,-0.0
IRF7,0.0,-0.0001959041,0.00033931583,-0.0005877123,-0.0
PHRF1,-0.0,0.0,0.0,-0.0,-0.0
TRIM4,-0.0,0.0,0.0,-0.0,-0.0
OR2AE1,-0.0,0.0,0.0,-0.0,-0.0
C1orf94,-0.0,0.0,0.0,-0.0,-0.0
HLA-F,-0.0,8.20307e-06,0.00036688158,-0.00035450817,0.00037911738
RAB31,-0.0,8.877355e-05,0.0001537603,0.0,0.00026632065
ZNF827,-0.0,0.0,0.0,-0.0,-0.0
LUZP4,-0.0,0.0,0.0,0.0,0.0
GPR63,-0.0,-0.00012579469,0.00021788279,-0.00037738404,-0.0
TFAP2C,0.0,0.00018546592,0.0003212364,-0.0,0.0005563978
PLCB1,-0.00023404986,-0.00018650394,0.00022034138,-0.00037919084,5.3728843e-05
GCNT2,-0.0,2.9610574e-05,5.128702e-05,-0.0,8.883172e-05
GRAMD1C,-0.0,0.0,0.0,-0.0,-0.0
RFX3,0.0,-2.8524524e-05,4.9405924e-05,-8.557357e-05,0.0
CASP4,0.0,0.0,0.0,-0.0,-0.0
TPCN2,0.0,0.0,0.0,0.0,0.0
DUSP4,0.0,0.0,0.0,-0.0,-0.0
TIRAP,0.0,0.0,0.0,0.0,0.0
REG1B,0.0,0.0,0.0,-0.0,-0.0
IFT122,-0.0,7.387708e-05,0.00012795888,-0.0,0.00022163126
MBD4,0.0,0.0,0.0,0.0,0.0
TMPRSS7,0.0,0.0,0.0,0.0,0.0
OSBPL10,-0.0,-0.00025397984,0.00043990597,-0.0007619395,-0.0
DHX9,0.0,0.0,0.0,-0.0,-0.0
REPS2,0.0,0.0,0.0,0.0,0.0
CHL1,-0.0,-0.00027806623,0.00048162483,-0.00083419867,-0.0
NFATC4,0.0,0.0,0.0,0.0,0.0
CD38,0.0,-5.9575777e-05,0.00010318828,-0.00017872734,-0.0
GRXCR1,-1.3141677e-06,-0.0002044066,0.00047265252,-0.0007446618,0.0001327561
CCDC14,-0.0,0.0,0.0,-0.0,-0.0
CIMIP2A,0.0,7.766496e-05,0.00013451967,-0.0,0.00023299489
TUBB4B,0.0,0.00015423758,0.00026714732,-0.0,0.00046271275
EML2,-0.0,0.0,0.0,0.0,0.0
PBX1,0.0,-7.310562e-05,0.00012662265,-0.00021931686,0.0
TMEM260,-8.810534e-05,3.4995242e-05,0.0008740775,-0.0007710063,0.00096409733
WBP2,0.0,0.0,0.0,-0.0,-0.0
AKR1C1,-0.0,0.0,0.0,-0.0,-0.0
CPN1,0.0,0.0,0.0,0.0,0.0
NLGN1,-0.0003195798,-0.00018678904,0.0002941199,-0.0003910992,0.00015031185
CR2,0.0,0.0,0.0,-0.0,-0.0
CDH7,0.0,-3.275477e-05,0.00038625146,-0.00043434056,0.00033607625
PADI3,-0.0,-2.329684e-05,4.035131e-05,-6.989052e-05,0.0
ATP6V1D,-0.0,1.2553489e-05,2.1743279e-05,-0.0,3.7660466e-05
PALS1,0.0,-5.9757105e-05,0.00010350234,-0.00017927132,0.0
YIF1A,-0.0,-3.782767e-05,6.551945e-05,-0.000113483016,-0.0
CNIH2,-0.0,0.0,0.0,-0.0,-0.0
ITFG2,-0.0,0.0,0.0,0.0,0.0
NRIP2,-0.0,0.0,0.0,0.0,0.0
DYSF,0.0,0.0,0.0,0.0,0.0
SPEF2,0.0,-4.1222036e-05,7.139866e-05,-0.0001236661,0.0
C2CD3,0.0,3.3900385e-05,5.8717185e-05,0.0,0.00010170115
PRAM1,-0.0,0.0,0.0,0.0,0.0
CHST4,0.0,0.0,0.0,-0.0,-0.0
ZNF19,-0.0,0.0,0.0,0.0,0.0
NFYC,-0.0,-4.542084e-05,7.8671204e-05,-0.00013626252,-0.0
ZBTB6,-0.0,1.6577527e-05,2.8713119e-05,0.0,4.9732582e-05
ZBTB26,0.0,3.0753126e-05,5.326598e-05,-0.0,9.225938e-05
PRR16,-0.0,0.00031943977,0.00055328594,0.0,0.00095831935
LAMA5,-0.0,0.0,0.0,-0.0,-0.0
ADRM1,0.0,0.0,0.0,0.0,0.0
DNAH6,-0.0,3.9652776e-05,0.00032776335,-0.0002664803,0.00038543862
PADI1,-0.0,0.0,0.0,0.0,0.0
NSD2,-0.0,0.00010544725,0.00018264,0.0,0.00031634176
GDF5,0.0,-0.00031285497,0.0005418807,-0.00093856495,0.0
LRATD1,-0.0,0.0,0.0,-0.0,-0.0
SEMA4F,0.0,0.0,0.0,0.0,0.0
EXOC2,-0.0,1.1876192e-06,2.0570167e-06,-0.0,3.5628575e-06
ZNF831,7.285358e-05,0.00013128445,0.00016828798,0.0,0.0003209998
CHSY3,0.0,0.0,0.0,-0.0,-0.0
CDK9,-0.0,0.0,0.0,-0.0,-0.0
BMAL1,0.0,3.5659847e-05,6.1764666e-05,0.0,0.00010697954
PDE4D,0.0001606329,0.00036141917,0.00052019703,-2.8461707e-05,0.0009520863
PRKCA,-0.00033449192,-0.00024227612,0.00021180128,-0.0003923364,0.0
OR51E2,0.0,0.0,0.0,-0.0,-0.0
DAB1,-0.0012919585,-0.00067551713,0.002515824,-0.0028258266,0.0020912336
LCA5,-0.0,6.355457e-05,0.000110079745,-0.0,0.00019066372
ZDBF2,-0.0,0.0,0.0,-0.0,-0.0
TLE4,-0.0,-0.00011942587,0.00020685168,-0.0003582776,-0.0
INSYN2B,-0.0,8.842372e-06,1.5315436e-05,0.0,2.6527116e-05
DOCK2,0.0,0.0003635922,0.0006297602,0.0,0.0010907766
KCNJ6,0.0,-0.00020702656,0.00035858052,-0.0006210797,0.0
TMED10,0.0,0.0,0.0,0.0,0.0
PRKG1,-0.00012020176,-7.576118e-05,0.0006082697,-0.0006605918,0.00055351004
KIR2DL3,-0.0,0.0,0.0,0.0,0.0
KIR3DL1,-0.0,0.0,0.0,0.0,0.0
KIR2DL4,-0.0,0.0,0.0,-0.0,-0.0
CEACAM7,0.0002006883,0.00020586546,0.00020850226,-0.0,0.0004169081
VRK2,0.0,0.0,0.0,0.0,0.0
GRIK2,5.739856e-05,-0.00037974407,0.0010798444,-0.0016096233,0.00041299255
RYR2,0.0016982326,0.0015136938,0.000617675,0.0008247826,0.0020180664
INPP4B,-0.0,-0.00041608396,0.0008388744,-0.0013816652,0.00013341341
CADM2,0.0003830877,0.0005765093,0.00069374655,0.0,0.0013464402
CALN1,-0.0005323743,-0.00046852356,0.0011163136,-0.0015515415,0.0006783451
FAM171A1,0.0,0.0,0.0,-0.0,-0.0
NTRK3,-0.0,8.9406305e-05,0.0009712797,-0.0008340791,0.001102298
LRRTM4,-0.00012053076,0.00040735293,0.0022320652,-0.0015134522,0.0028560418
PTPRG,-0.0008631194,-0.0007084803,0.00029158735,-0.00089017476,-0.0003721468
SLC4A4,-0.00020690309,-0.00029051784,0.00036400268,-0.00068905257,2.4402114e-05
NRXN3,0.0015870912,-0.00027835908,0.0033905911,-0.004192054,0.0017698853
HEMGN,0.0,0.0,0.0,-0.0,-0.0
ZNF365,0.0,-0.00013217685,0.0002799723,-0.00045376763,5.723708e-05
SCYL2,0.0,0.0,0.0,-0.0,-0.0
ADARB2,-0.0007170682,-0.00039186815,0.00072334905,-0.0008955395,0.0004370032
ZFPM2,2.469409e-05,0.00044870135,0.00116316,-0.00044297276,0.0017643827
NKAIN2,0.00012068964,0.00062626175,0.0009820525,-0.0,0.0017580956
MTERF3,0.0,0.0,0.0,0.0,0.0
SLC7A10,-0.0,0.0,0.0,0.0,0.0
LRP3,0.0,0.0,0.0,0.0,0.0
HCN1,-0.00063700404,-0.00087603834,0.00080944353,-0.0017780808,-0.00021303027
SLC45A1,-0.0,0.0,0.0,0.0,0.0
SYN3,0.0,0.0015918283,0.0029475149,-0.00021752251,0.0049930075
NRG1,-0.0033217866,-0.0031756824,0.0029854903,-0.0060854377,-0.00011982249
LCE3B,0.0,6.652735e-05,0.00011522876,-0.0,0.00019958205
MEGF11,-0.0,9.0782996e-05,0.0017257123,-0.001587746,0.001860095
PSMG4,-0.0,0.0,0.0,-0.0,-0.0
GNG4,0.0,0.0,0.0,0.0,0.0
SPOCK3,0.000516009,0.000375535,0.00032864354,-0.0,0.000610596
CAMK4,-0.0006034269,-0.00061774167,0.00022959818,-0.0008541623,-0.0003956358
PARL,-0.0,5.5821696e-05,9.668601e-05,0.0,0.00016746508
SLC25A21,-0.0,0.00012676335,0.0004448148,-0.00024091007,0.00062120013
GABRA4,-0.0,-6.7489476e-05,0.00047496907,-0.0005725934,0.000370125
MEDAG,-0.0,0.0,0.0,-0.0,-0.0
RAD51B,-0.00029919657,-0.000376676,0.00040657455,-0.0008164152,-1.4416281e-05
LMO4,-0.0,0.0,0.0,-0.0,-0.0
PAIP1,0.0,0.0,0.0,0.0,0.0
IQSEC3,0.0,5.7848974e-05,0.00043272157,-0.0003430382,0.00051658513
SEPTIN14,0.0,3.321919e-05,5.7537327e-05,-0.0,9.965757e-05
SNAP25,-0.0,-3.082328e-05,5.3387495e-05,-9.246985e-05,-0.0
ADAMTS18,-0.0,0.0003976442,0.00068873994,0.0,0.0011929326
LRAT,-0.0,-0.0001247879,0.00039284586,-0.0005648707,0.00019050701
ANO3,-2.7289843e-05,-0.00018959597,0.00030506146,-0.00054149807,-0.0
CDRT4,-0.0,0.0,0.0,-0.0,-0.0
TVP23C,-0.0,-0.00015964718,0.00027651706,-0.00047894157,-0.0
TVP23C-CDRT4,0.0,-6.172024e-05,0.00010690258,-0.00018516071,-0.0
NALF2,-0.0,0.00018114776,0.0003137571,-0.0,0.00054344325
CIAPIN1,0.0,0.0,0.0,0.0,0.0
COQ9,0.0,0.0,0.0,0.0,0.0
NMNAT3,-0.0,4.0428113e-05,7.002355e-05,0.0,0.00012128434
ASTN2,0.00051210506,0.00049627,0.0005725957,-8.407899e-05,0.001060784
CLSTN2,0.0007903069,0.00024063722,0.0011316222,-0.0010608262,0.0009924311
FGF21,0.0,0.0,0.0,0.0,0.0
FUT1,-0.0,0.0,0.0,0.0,0.0
PHACTR1,0.00033582348,5.4248434e-05,0.0007563419,-0.0008024928,0.00062941463
ZNF568,0.0,0.0,0.0,-0.0,-0.0
WWOX,-9.6423035e-05,-0.0007436359,0.0012959024,-0.0022356599,0.000101175414
NCAM2,-0.00024042898,0.00019631733,0.0010146084,-0.00052678166,0.0013561626
ZNF385D,0.0007397613,0.00073488645,0.00016476252,0.00056774064,0.0008971575
DTNBP1,0.0,-0.00010218405,0.00017698797,-0.00030655216,-0.0
VPS13B,5.752779e-05,0.00013305216,0.0001829084,0.0,0.00034162868
SYCP1,-0.0,-0.00010770697,0.00018655395,-0.0003231209,-0.0
PCDH7,0.0,-0.000136726,0.0002368164,-0.000410178,0.0
GBP7,-0.0,0.0,0.0,0.0,0.0
AK8,0.0,-6.436451e-05,0.000111482594,-0.00019309353,0.0
CHIC1,-0.0,-0.00026414468,0.00045751198,-0.00079243403,-0.0
NAP1L1,0.0,0.0,0.0,0.0,0.0
FNIP2,-0.0,8.340057e-05,0.00014445402,-0.0,0.0002502017
MPV17L2,0.0,0.0,0.0,-0.0,-0.0
MMP26,-0.00043446932,-0.00032638936,0.0003942739,-0.0006553519,0.00011065317
ALDH1A2,0.00010910762,9.985531e-05,0.0008367774,-0.00074150984,0.00093196816
TMCO3,-0.0,0.0,0.0,-0.0,-0.0
TRPM3,-0.0,0.00024691073,0.0008436475,-0.00044573282,0.001186465
NTM,0.00037871613,-0.0008821624,0.004895706,-0.0062849782,0.003259775
ZGPAT,-0.0,0.0,0.0,0.0,0.0
RAP1GAP,-0.0,0.0,0.0,-0.0,-0.0
ELAVL4,-5.6002173e-06,0.00041431855,0.0008090415,-9.842474e-05,0.0013469807
IL1RAPL2,-0.0,0.00023571112,0.00040826364,-0.0,0.0007071334
SCUBE1,0.0,0.0,0.0,0.0,0.0
PEAK1,0.0,7.223943e-05,0.00012512237,-0.0,0.0002167183
GAS6,0.0,0.0,0.0,0.0,0.0
IGFBP7,0.0,0.0,0.0,-0.0,-0.0
CPQ,2.3128789e-05,4.3549986e-05,0.00028397617,-0.00022966434,0.0003371855
LHFPL6,0.0,5.492562e-05,9.513396e-05,0.0,0.00016477685
FAM177A1,-0.0,0.0,0.0,0.0,0.0
UBASH3B,-0.00033261423,-0.00028377597,0.00011727664,-0.00036874117,-0.00014997252
ACSM2A,0.0,0.00011513426,0.00019941838,0.0,0.00034540278
CACNA2D2,-0.0,9.1216876e-05,0.00015799227,-0.0,0.00027365063
TRIO,0.0,3.6193e-05,6.2688116e-05,0.0,0.000108579
WDPCP,0.0,-7.700949e-05,0.00013338435,-0.00023102848,0.0
CNTN4,-6.6021494e-05,-0.000115568975,0.00027714213,-0.0004141429,0.00013345749
SGMS1,0.0,7.6006356e-05,0.00013164687,-0.0,0.00022801907
GABPB2,-0.0,0.0,0.0,0.0,0.0
ITGB2,-0.0,0.0,0.0,-0.0,-0.0
GYPB,-5.1984032e-05,-7.9365556e-05,9.603014e-05,-0.00018611262,-0.0
DDR2,0.0,0.00024161876,0.000492977,-8.393671e-05,0.000808793
MEIS2,0.0,0.00014346343,0.00024848594,0.0,0.0004303903
FLT3,0.0,5.0799757e-05,8.7987755e-05,0.0,0.00015239927
DPP6,0.0067282603,0.0045793904,0.0060404697,-0.0022416995,0.00925161
TMPO,-0.0,0.0,0.0,-0.0,-0.0
CRISPLD2,-0.0,-2.3938679e-05,4.146301e-05,-7.181604e-05,-0.0
BLM,-0.0,0.0,0.0,-0.0,-0.0
ADAM17,0.0,0.0,0.0,-0.0,-0.0
IQCK,-0.0,0.0,0.0,0.0,0.0
CHRM3,0.0,0.00033756695,0.00085996644,-0.00030240088,0.0013151017
PTPRN2,-0.0007156018,-0.0009228571,0.00072557095,-0.0017295048,-0.0003234648
PCSK5,-0.00019568382,-0.00022618273,0.00024287269,-0.00048286436,0.0
FAM47E-STBD1,0.0,0.0,0.0,0.0,0.0
FAM47E,0.0,0.0,0.0,0.0,0.0
STBD1,-0.0,0.0,0.0,0.0,0.0
THSD7B,-0.0011052007,-0.0010844842,0.00246444,-0.0035385005,0.0013902487
MYO16,-0.0008935807,-0.0012428637,0.001689477,-0.0030796826,0.00024467218
OLFML2A,0.0,0.0,0.0,0.0,0.0
DMD,-0.00034064846,-0.00037254856,0.0017276052,-0.002115883,0.0013388857
COL24A1,0.0,0.00020708134,0.00037373404,-1.7272976e-05,0.00063851697
KRTAP20-3,0.0,0.000104701925,0.00018134905,-0.0,0.00031410577
DGKG,0.0,0.0,0.0,0.0,0.0
HYDIN,0.0,-0.0002830306,0.00049022335,-0.00084909174,0.0
TMC1,-0.0,-0.000113597176,0.00019675608,-0.00034079154,-0.0
C2orf72,-0.0,0.0,0.0,-0.0,-0.0
MAGED1,-0.00013173107,-0.00039110682,0.0005671719,-0.0010415894,-0.0
SH3D19,-0.0,-9.7736e-06,1.6928374e-05,-2.9320801e-05,-0.0
EDA,0.0,0.0012838192,0.0022236402,-0.0,0.0038514577
NCKAP5,0.0,8.6500055e-05,0.0007311239,-0.00059752597,0.00085702614
SNX13,-0.0,0.0,0.0,0.0,0.0
DSCAM,0.0009921334,0.0020128158,0.0018663971,0.00087935256,0.0041669616
THSD7A,0.0003097366,0.0005982583,0.00078343356,0.0,0.0014850382
ZFHX3,-0.0,0.00013892645,0.00024062765,0.0,0.00041677934
FTCDNL1,-0.0,-1.8252156e-05,3.1613665e-05,-5.475647e-05,0.0
CREM,0.0,0.0,0.0,0.0,0.0
SPRED2,-0.0,0.0,0.0,-0.0,-0.0
SORCS3,0.0002995908,0.00012211916,0.0010299745,-0.0009850593,0.0010518259
SLC9A9,0.0,-1.6465501e-05,2.8519087e-05,-4.9396505e-05,0.0
PCDH11Y,-0.0,0.0,0.0,0.0,0.0
APBA1,-0.0,0.0,0.0,0.0,0.0
CNBD1,-0.00087360025,-0.0009929542,0.0010812785,-0.002128958,2.3695568e-05
ITGBL1,-0.0,-0.00015958633,0.0005026898,-0.00072269735,0.00024393838
ARMC3,-0.0,0.0,0.0,0.0,0.0
CNTNAP2,0.00041854632,0.0015307673,0.002306093,-8.423643e-06,0.0041821795
IQUB,0.0,-0.00014588896,0.0004995219,-0.0007021133,0.00026444645
DPYD,-0.00015840612,-0.0001461921,0.00061208813,-0.0007520818,0.00047191163
GAB2,0.0,7.157899e-05,0.00012397845,-0.0,0.00021473697
MAGI3,-6.2807514e-05,-0.00013310816,0.00017893447,-0.00033651694,-0.0
FANK1,-0.0,0.0,0.0,-0.0,-0.0
DCDC1,-0.00039972545,-0.00053699367,0.0004188745,-0.0010072793,-0.0002039763
MYO3B,0.0,-1.0360883e-05,1.7945575e-05,-3.1082647e-05,0.0
MAPK10,0.0,-8.595414e-05,0.00014887693,-0.0002578624,0.0
ABLIM2,0.0,0.0,0.0,0.0,0.0
ABLIM1,0.0,0.0,0.0,0.0,0.0
TRMT9B,0.0,0.0,0.0,-0.0,-0.0
SEMA3E,0.0,-1.20040395e-05,0.00022250277,-0.00024026584,0.00020425372
RAB6B,-0.0,-0.00017539576,0.0003037944,-0.0005261873,-0.0
GRM1,-5.4168144e-05,-0.00023169466,0.00035542934,-0.0006409158,-0.0
HMCN1,0.00011563895,-0.00016505044,0.0007093162,-0.0009717581,0.00036096782
COPZ1,-0.0,0.0,0.0,0.0,0.0
KIF13A,-0.0002942182,-0.00023880415,0.00021648333,-0.00042219422,-0.0
KXD1,-0.0,0.0,0.0,-0.0,-0.0
GLT8D2,0.0,0.0,0.0,-0.0,-0.0
ADAM32,-0.0,0.0,0.0,0.0,0.0
TRPC5,-6.60514e-05,-9.004137e-05,0.00010413,-0.00020407271,0.0
LCLAT1,-0.0,-2.578127e-05,4.4654465e-05,-7.734381e-05,-0.0
MSX2,0.0,0.0,0.0,-0.0,-0.0
PRCD,0.0,-0.00020169362,0.00034934358,-0.00060508086,0.0
CYGB,0.0,0.0,0.0,0.0,0.0
GPC5,9.8375676e-05,-0.0014424445,0.003287912,-0.0052178125,0.0007921031
ZMYM2,0.0,0.0,0.0,0.0,0.0
PIEZO2,0.00011216127,0.000134821,0.00056928844,-0.00042279923,0.00071510096
LOC100288637,-0.0,-2.3624956e-05,0.00020441145,-0.00023882238,0.00016794751
SLC44A2,-0.0,0.0,0.0,0.0,0.0
KLF5,-0.0,0.0,0.0,0.0,0.0
TMEM117,0.00029127384,0.00019729925,0.00026227033,-9.901175e-05,0.00039963567
POU2AF2,0.0,0.0,0.0,0.0,0.0
GLIS1,-0.0,-3.5871835e-05,6.213184e-05,-0.0001076155,-0.0
MTUS2,5.022159e-05,0.0005809586,0.00096308405,0.0,0.0016926542
MGAM,0.00075195363,0.0005500329,0.00038624753,0.00010467713,0.0007934678
NXPH1,0.0,-0.00014021707,0.0004318097,-0.0006247095,0.00020405825
CR1L,-0.0,-4.4699602e-05,7.742199e-05,-0.00013409881,-0.0
KHDRBS3,-0.00039577848,-0.0002677025,0.00046200067,-0.0006521531,0.00024482407
PAPSS1,-0.0,8.959448e-05,0.0001551822,-0.0,0.00026878345
DPEP1,-0.0,0.0,0.0,-0.0,-0.0
SLN,-0.0,0.0,0.0,-0.0,-0.0
GRM3,0.0,-9.272092e-07,0.0006586906,-0.0006600809,0.0006572993
ZFAND4,0.0,0.0,0.0,-0.0,-0.0
HPS3,-0.0,0.0,0.0,0.0,0.0
KCTD16,0.0,-7.698591e-05,0.0001333435,-0.00023095772,0.0
CTNNA2,0.00016538677,-0.0006203717,0.0027715294,-0.0036999427,0.0016734407
OR8D4,-0.0,0.0,0.0,-0.0,-0.0
SAMD12,-0.0,-9.588289e-05,0.00016607404,-0.00028764867,-0.0
MID1,-0.0,0.00025131405,0.00043528873,-0.0,0.0007539422
TRHDE,0.0,0.0012711996,0.0022017823,0.0,0.0038135988
ZFR,-0.0,2.381733e-05,4.1252828e-05,0.0,7.145199e-05
PRKAR2A,-0.0,0.0,0.0,-0.0,-0.0
ZNF74,-0.0,0.0,0.0,0.0,0.0
RCAN2,-0.0,-8.055958e-06,1.3953329e-05,-2.4167874e-05,-0.0
SNX24,0.0,0.0,0.0,0.0,0.0
SLIT2,0.00040917334,0.00035113413,0.00032601258,0.0,0.0006442291
UNC13A,-0.0,0.0,0.0,0.0,0.0
ZNF254,0.00014580434,0.00011017791,9.738157e-05,0.0,0.0001847294
CAMTA1,-0.00019575357,-0.00032187163,0.0002929311,-0.0006567381,-0.00011312314
FHL3,-0.0,0.0,0.0,0.0,0.0
SF3A3,0.0,0.0,0.0,0.0,0.0
AMIGO1,-0.0,0.0,0.0,-0.0,-0.0
TFCP2L1,0.0,0.0,0.0,0.0,0.0
CRY1,-0.0,9.969069e-06,1.7266935e-05,0.0,2.9907207e-05
SUGT1,-0.0,0.0,0.0,0.0,0.0
VXN,0.0,0.0,0.0,-0.0,-0.0
SH3BP1,-0.0,0.0,0.0,-0.0,-0.0
PDXP,-0.0,0.0,0.0,-0.0,-0.0
KIRREL3,-0.0005675925,-0.00020975775,0.00068107154,-0.00063732546,0.0005756447
POLQ,-0.0,0.0,0.0,-0.0,-0.0
MTCL1,0.0,0.0,0.0,0.0,0.0
NECTIN4,-0.0,0.0,0.0,-0.0,-0.0
SLC22A18AS,-0.0,0.0,0.0,0.0,0.0
SLC22A18,-0.0,0.0,0.0,0.0,0.0
CDC40,0.0,0.0,0.0,-0.0,-0.0
THAP9,-0.0,0.0,0.0,-0.0,-0.0
SEC31A,-0.0,0.0,0.0,0.0,0.0
SF3B3,-0.0,-0.0001420356,0.00024601287,-0.0004261068,-0.0
PLEKHA7,0.0,0.0,0.0,0.0,0.0
IMMP2L,-7.466896e-05,0.00035196287,0.0032519882,-0.0026656524,0.00379621
PLA2G12B,0.0,0.0,0.0,-0.0,-0.0
