,median,mean,std,min,max
RRP7A,0.0,0.0,0.0,-0.0,-0.0
COL6A6,0.0,-0.00028561926,0.00044580767,-0.0010166537,0.0
GRM2,-0.0,0.0,0.0,0.0,0.0
KLHDC1,0.0,0.0,0.0,-0.0,-0.0
LINC00692,0.0,0.0,0.0,-0.0,-0.0
ELL2,-0.0,0.0,0.0,0.0,0.0
OR8B8,-0.0,-0.00023244035,0.00051975244,-0.0011622017,-0.0
GPHN,-0.0,0.0,0.0,-0.0,-0.0
AMIGO3,0.0,0.0,0.0,0.0,0.0
RNF123,0.0,0.0,0.0,-0.0,-0.0
GMPPB,0.0,0.0,0.0,-0.0,-0.0
ADAMTSL3,0.0,0.0,0.0,-0.0,-0.0
CELF3,-0.0,0.0,0.0,0.0,0.0
RIIAD1,0.0,0.0,0.0,0.0,0.0
SPINK9,-0.0,0.0,0.0,0.0,0.0
MACF1,0.0,0.0,0.0,-0.0,-0.0
DNAJC18,0.0,0.0,0.0,-0.0,-0.0
DMXL1,-0.0,0.0,0.0,-0.0,-0.0
DNAH10,-0.0,0.0,0.0,0.0,0.0
CNDP2,-0.0,0.0,0.0,0.0,0.0
PLEKHO2,-0.0,0.0,0.0,-0.0,-0.0
ADSS2,-0.0,5.9832537e-06,1.3378962e-05,-0.0,2.9916268e-05
TCP1,-0.0,0.0,0.0,-0.0,-0.0
MRPL18,-0.0,0.0,0.0,-0.0,-0.0
TUBGCP2,-0.0,0.00020217236,0.00045207114,0.0,0.0010108618
MDK,0.0,0.0,0.0,0.0,0.0
DGKZ,0.0,0.0,0.0,-0.0,-0.0
CHRM4,-0.0,0.0,0.0,-0.0,-0.0
AHR,0.0,0.0,0.0,0.0,0.0
PDLIM3,-0.0,0.0,0.0,-0.0,-0.0
TTC28,0.0,0.0,0.0,-0.0,-0.0
SERPINC1,-0.0,0.0,0.0,-0.0,-0.0
CIB2,-0.0,0.0,0.0,0.0,0.0
SH2D7,-0.0,0.0,0.0,0.0,0.0
SLC22A7,0.0,0.0,0.0,-0.0,-0.0
CRIP3,0.0,0.0,0.0,-0.0,-0.0
ZNF318,-0.0,0.0,0.0,-0.0,-0.0
IRF7,0.0,0.0,0.0,0.0,0.0
PHRF1,-0.0,0.0,0.0,-0.0,-0.0
TRIM4,-0.0,0.0,0.0,-0.0,-0.0
OR2AE1,-0.0,0.0,0.0,-0.0,-0.0
C1orf94,0.0,0.0,0.0,-0.0,-0.0
HLA-F,-0.0,0.0,0.0,-0.0,-0.0
RAB31,0.0,0.0,0.0,0.0,0.0
ZNF827,0.0,0.0,0.0,0.0,0.0
LUZP4,0.0,0.0,0.0,0.0,0.0
GPR63,0.0,0.0,0.0,0.0,0.0
TFAP2C,0.0,0.0,0.0,-0.0,-0.0
PLCB1,0.0,-0.0006777578,0.0015155125,-0.003388789,0.0
GCNT2,-0.0,-5.475848e-05,0.00012244369,-0.0002737924,-0.0
GRAMD1C,0.0,0.0,0.0,-0.0,-0.0
RFX3,-0.0,0.0,0.0,-0.0,-0.0
CASP4,0.0,0.0,0.0,0.0,0.0
TPCN2,0.0,0.0,0.0,0.0,0.0
DUSP4,0.0,0.0,0.0,0.0,0.0
TIRAP,-0.0,0.0,0.0,-0.0,-0.0
REG1B,0.0,-0.0008181328,0.0018294003,-0.004090664,0.0
IFT122,-0.0,-0.00021856997,0.0004887373,-0.0010928499,-0.0
MBD4,-0.0,0.0,0.0,-0.0,-0.0
TMPRSS7,-0.0,0.0,0.0,0.0,0.0
OSBPL10,0.0,0.0,0.0,-0.0,-0.0
DHX9,-0.0,0.0,0.0,-0.0,-0.0
REPS2,0.0,0.0,0.0,-0.0,-0.0
CHL1,0.0,0.0,0.0,0.0,0.0
NFATC4,0.0,0.0,0.0,0.0,0.0
CD38,-0.0,0.0,0.0,-0.0,-0.0
GRXCR1,-0.0,0.0,0.0,0.0,0.0
CCDC14,-0.0,-7.906505e-05,0.00017679483,-0.00039532525,-0.0
CIMIP2A,0.0,0.0003672864,0.0008212773,-0.0,0.001836432
TUBB4B,-0.0,0.0,0.0,-0.0,-0.0
EML2,0.0,-0.0008522047,0.0015087781,-0.0034830554,0.0
PBX1,-0.0,0.0,0.0,-0.0,-0.0
TMEM260,0.0,0.0,0.0,-0.0,-0.0
WBP2,0.0,0.0,0.0,-0.0,-0.0
AKR1C1,0.0,0.0,0.0,0.0,0.0
CPN1,-0.0,0.0,0.0,-0.0,-0.0
NLGN1,-0.0,0.0,0.0,0.0,0.0
CR2,-0.0,0.0,0.0,0.0,0.0
CDH7,-0.0,0.0,0.0,-0.0,-0.0
PADI3,0.0,0.0,0.0,-0.0,-0.0
ATP6V1D,-0.0,0.0,0.0,0.0,0.0
PALS1,-0.0,0.0,0.0,-0.0,-0.0
YIF1A,0.0,0.0,0.0,-0.0,-0.0
CNIH2,-0.0,0.0,0.0,0.0,0.0
ITFG2,0.0,-0.0003887533,0.0008692788,-0.0019437665,-0.0
NRIP2,-0.0,-6.1071354e-05,0.0001365597,-0.00030535678,-0.0
DYSF,0.0,0.0,0.0,0.0,0.0
SPEF2,-0.0,0.0,0.0,0.0,0.0
C2CD3,0.0,0.0,0.0,-0.0,-0.0
PRAM1,-0.0,0.0,0.0,0.0,0.0
CHST4,0.0,0.0,0.0,-0.0,-0.0
ZNF19,-0.0,0.0,0.0,-0.0,-0.0
NFYC,0.0,0.0,0.0,-0.0,-0.0
ZBTB6,-0.0,0.0,0.0,-0.0,-0.0
ZBTB26,0.0,0.0,0.0,-0.0,-0.0
PRR16,-0.0,0.0,0.0,0.0,0.0
LAMA5,-0.0,0.00025934036,0.0005799027,-0.0,0.0012967018
ADRM1,0.0,0.0,0.0,-0.0,-0.0
DNAH6,0.0,0.00028962397,0.0006476189,0.0,0.0014481199
PADI1,-0.0,0.0,0.0,-0.0,-0.0
NSD2,0.0,0.0,0.0,0.0,0.0
GDF5,0.0,0.00018760015,0.00041948666,0.0,0.00093800074
LRATD1,-0.0,-0.00058767584,0.0013140831,-0.002938379,-0.0
SEMA4F,-0.0,0.0,0.0,0.0,0.0
EXOC2,-0.0,-0.00069597724,0.0014374959,-0.0032618984,-0.0
ZNF831,0.0,0.0,0.0,0.0,0.0
CHSY3,-0.0,0.0,0.0,0.0,0.0
CDK9,0.0,0.0,0.0,-0.0,-0.0
BMAL1,-0.0,0.0,0.0,-0.0,-0.0
PDE4D,-0.0,0.0,0.0,0.0,0.0
PRKCA,0.0,0.0,0.0,-0.0,-0.0
OR51E2,0.0,0.0,0.0,0.0,0.0
DAB1,0.0,0.0,0.0,0.0,0.0
LCA5,0.0,0.0,0.0,-0.0,-0.0
ZDBF2,-0.0,-0.0010119637,0.0022628198,-0.0050598187,-0.0
TLE4,0.0,0.0,0.0,-0.0,-0.0
INSYN2B,0.0,0.0,0.0,-0.0,-0.0
DOCK2,0.0,0.0,0.0,0.0,0.0
KCNJ6,0.0,0.0,0.0,-0.0,-0.0
TMED10,-0.0,0.0,0.0,-0.0,-0.0
PRKG1,0.0,0.0,0.0,0.0,0.0
KIR2DL3,-0.0,0.0,0.0,-0.0,-0.0
KIR3DL1,-0.0,1.7659117e-05,3.9486986e-05,0.0,8.829559e-05
KIR2DL4,0.0,0.0,0.0,-0.0,-0.0
CEACAM7,-0.0,0.0,0.0,0.0,0.0
VRK2,0.0,0.0,0.0,0.0,0.0
GRIK2,0.0,0.00017894203,0.00040012653,0.0,0.0008947102
RYR2,-0.0,-0.00075434905,0.0031232776,-0.005894571,0.0026211406
INPP4B,-0.0,0.0,0.0,0.0,0.0
CADM2,0.0,0.0,0.0,-0.0,-0.0
CALN1,-0.0,-0.000529352,0.001183667,-0.00264676,-0.0
FAM171A1,0.0,0.0,0.0,0.0,0.0
NTRK3,0.0,0.0,0.0,0.0,0.0
LRRTM4,-0.0,0.0,0.0,0.0,0.0
PTPRG,-0.0,0.0,0.0,0.0,0.0
SLC4A4,-0.0,0.0,0.0,-0.0,-0.0
NRXN3,0.0,0.0,0.0,0.0,0.0
HEMGN,-0.0,0.0,0.0,-0.0,-0.0
ZNF365,0.0,0.0,0.0,0.0,0.0
SCYL2,0.0,0.0,0.0,0.0,0.0
ADARB2,-0.0,0.0,0.0,0.0,0.0
ZFPM2,0.0,-0.00023777792,0.0005316875,-0.0011888896,0.0
NKAIN2,-0.0,0.0,0.0,0.0,0.0
MTERF3,0.0,0.0,0.0,-0.0,-0.0
SLC7A10,0.0,0.0008412815,0.0018811626,-0.0,0.0042064073
LRP3,-0.0,0.00025679104,0.0005742023,0.0,0.0012839552
HCN1,0.0,0.0,0.0,0.0,0.0
SLC45A1,-0.0,0.0,0.0,-0.0,-0.0
SYN3,0.0,0.0,0.0,0.0,0.0
NRG1,-0.0,-0.001178389,0.0018832798,-0.0043193744,0.0
LCE3B,0.0,0.0,0.0,-0.0,-0.0
MEGF11,0.0,0.0,0.0,-0.0,-0.0
PSMG4,0.0,0.0,0.0,0.0,0.0
GNG4,0.0,-0.000102215694,0.00022856124,-0.00051107846,-0.0
SPOCK3,-0.0,0.0,0.0,-0.0,-0.0
CAMK4,0.0,0.0,0.0,0.0,0.0
PARL,0.0,0.0,0.0,-0.0,-0.0
SLC25A21,0.0,0.0,0.0,-0.0,-0.0
GABRA4,-0.0,0.0,0.0,-0.0,-0.0
MEDAG,0.0,0.0,0.0,-0.0,-0.0
RAD51B,-0.0,0.0,0.0,-0.0,-0.0
LMO4,0.0,0.0,0.0,-0.0,-0.0
PAIP1,-0.0,0.0,0.0,-0.0,-0.0
IQSEC3,0.0,0.0,0.0,0.0,0.0
SEPTIN14,-0.0,0.0,0.0,-0.0,-0.0
SNAP25,0.0,0.0,0.0,-0.0,-0.0
ADAMTS18,-0.0,-0.00063720753,0.0014248393,-0.0031860378,-0.0
LRAT,0.0,0.0,0.0,-0.0,-0.0
ANO3,0.0,0.00048614462,0.0010870525,-0.0,0.002430723
CDRT4,0.0,0.0,0.0,-0.0,-0.0
TVP23C,-0.0,0.0,0.0,-0.0,-0.0
TVP23C-CDRT4,-0.0,0.0,0.0,-0.0,-0.0
NALF2,0.0,0.0,0.0,-0.0,-0.0
CIAPIN1,-0.0,0.0,0.0,-0.0,-0.0
COQ9,-0.0,0.0,0.0,0.0,0.0
NMNAT3,0.0,0.0,0.0,-0.0,-0.0
ASTN2,0.0,-7.972102e-05,0.00017826162,-0.00039860513,0.0
CLSTN2,-0.0,0.0,0.0,-0.0,-0.0
FGF21,0.0,0.0,0.0,0.0,0.0
FUT1,0.0,0.0,0.0,0.0,0.0
PHACTR1,0.0,0.0,0.0,0.0,0.0
ZNF568,-0.0,0.0,0.0,-0.0,-0.0
WWOX,-0.0,0.0,0.0,0.0,0.0
NCAM2,0.0,0.00067653315,0.001512774,0.0,0.0033826658
ZNF385D,-0.0,0.0,0.0,-0.0,-0.0
DTNBP1,-0.0,0.0,0.0,-0.0,-0.0
VPS13B,0.0,0.0003800068,0.00066524686,0.0,0.0015361801
SYCP1,0.0,0.0,0.0,-0.0,-0.0
PCDH7,0.0,0.0,0.0,0.0,0.0
GBP7,0.0,0.0,0.0,0.0,0.0
AK8,0.0,0.0,0.0,0.0,0.0
CHIC1,0.0,0.0,0.0,0.0,0.0
NAP1L1,-0.0,0.0,0.0,0.0,0.0
FNIP2,-0.0,0.0,0.0,-0.0,-0.0
MPV17L2,0.0,0.0,0.0,-0.0,-0.0
MMP26,-0.0,-0.0006153813,0.0013760343,-0.0030769065,-0.0
ALDH1A2,0.0,0.0,0.0,-0.0,-0.0
TMCO3,0.0,0.0,0.0,-0.0,-0.0
TRPM3,-0.0,0.0,0.0,-0.0,-0.0
NTM,-0.0,0.0,0.0,0.0,0.0
ZGPAT,-0.0,0.0,0.0,-0.0,-0.0
RAP1GAP,0.0,0.0,0.0,0.0,0.0
ELAVL4,-0.0,-0.00071358855,0.0015956325,-0.003567943,-0.0
IL1RAPL2,-0.0,0.0,0.0,0.0,0.0
SCUBE1,-0.0,0.0,0.0,-0.0,-0.0
PEAK1,0.0,0.0,0.0,-0.0,-0.0
GAS6,-0.0,-0.00031221056,0.000698124,-0.0015610527,-0.0
IGFBP7,0.0,0.0,0.0,-0.0,-0.0
CPQ,0.0,0.0,0.0,0.0,0.0
LHFPL6,-0.0,0.0,0.0,-0.0,-0.0
FAM177A1,0.0,0.0,0.0,-0.0,-0.0
UBASH3B,0.0,0.0,0.0,0.0,0.0
ACSM2A,0.0,-0.0002766207,0.00061854266,-0.0013831035,0.0
CACNA2D2,-0.0,-0.0003466324,0.0007750936,-0.0017331621,-0.0
TRIO,0.0,0.0,0.0,-0.0,-0.0
WDPCP,0.0,0.0,0.0,0.0,0.0
CNTN4,0.0,0.00030748796,0.00068756397,0.0,0.0015374398
SGMS1,0.0,0.0,0.0,0.0,0.0
GABPB2,0.0,0.0,0.0,-0.0,-0.0
ITGB2,0.0,0.0,0.0,-0.0,-0.0
GYPB,0.0,0.0,0.0,-0.0,-0.0
DDR2,-0.0,0.0,0.0,0.0,0.0
MEIS2,0.0,0.0,0.0,-0.0,-0.0
FLT3,0.0,0.0,0.0,0.0,0.0
DPP6,0.0,0.0,0.0,-0.0,-0.0
TMPO,0.0,0.0,0.0,-0.0,-0.0
CRISPLD2,0.0,0.0,0.0,-0.0,-0.0
BLM,-0.0,0.0,0.0,-0.0,-0.0
ADAM17,0.0,0.0,0.0,-0.0,-0.0
IQCK,0.0,0.0,0.0,-0.0,-0.0
CHRM3,0.0,0.0003151807,0.00070476544,0.0,0.0015759035
PTPRN2,-0.0,0.0,0.0,-0.0,-0.0
PCSK5,-0.0,-7.576211e-05,0.00016940922,-0.00037881054,0.0
FAM47E-STBD1,-0.0,0.0,0.0,0.0,0.0
FAM47E,0.0,0.0,0.0,-0.0,-0.0
STBD1,-0.0,0.0,0.0,0.0,0.0
THSD7B,0.0,-0.0012772366,0.002855988,-0.006386183,-0.0
MYO16,-0.0,0.0002577618,0.00057637284,0.0,0.001288809
OLFML2A,0.0,0.0,0.0,-0.0,-0.0
DMD,-0.0,0.00024998435,0.000558982,0.0,0.0012499217
COL24A1,-0.0,0.00010536427,0.00023560168,-0.0,0.00052682136
KRTAP20-3,-0.0,0.0,0.0,0.0,0.0
DGKG,0.0,0.00012099062,0.00027054327,0.0,0.0006049531
HYDIN,-0.0,0.0,0.0,-0.0,-0.0
TMC1,0.0,7.5286744e-06,1.6834627e-05,-0.0,3.764337e-05
C2orf72,-0.0,0.0,0.0,-0.0,-0.0
MAGED1,-0.0,0.0,0.0,-0.0,-0.0
SH3D19,0.0,0.0,0.0,0.0,0.0
EDA,0.0,0.0,0.0,0.0,0.0
NCKAP5,0.0,-0.0003223584,0.0007208153,-0.0016117919,-0.0
SNX13,0.0,0.0,0.0,-0.0,-0.0
DSCAM,-0.0,-0.000566098,0.0012658336,-0.00283049,0.0
THSD7A,0.0,0.0,0.0,0.0,0.0
ZFHX3,0.0,0.000784265,0.0017536698,-0.0,0.003921325
FTCDNL1,-0.0,0.0,0.0,-0.0,-0.0
CREM,-0.0,0.0,0.0,0.0,0.0
SPRED2,-0.0,0.0,0.0,-0.0,-0.0
SORCS3,0.0,0.0,0.0,-0.0,-0.0
SLC9A9,0.0,0.0,0.0,-0.0,-0.0
PCDH11Y,-0.0,0.0,0.0,-0.0,-0.0
APBA1,0.0,0.0,0.0,0.0,0.0
CNBD1,0.0,0.0,0.0,-0.0,-0.0
ITGBL1,-0.0,0.0,0.0,-0.0,-0.0
ARMC3,-0.0,0.0,0.0,-0.0,-0.0
CNTNAP2,0.0,-0.00028873392,0.00064562866,-0.0014436697,0.0
IQUB,0.0,-0.00051891024,0.0011603186,-0.0025945513,0.0
DPYD,-0.0,0.00036959452,0.0008264385,0.0,0.0018479726
GAB2,-0.0,0.0,0.0,0.0,0.0
MAGI3,-0.0,0.0,0.0,-0.0,-0.0
FANK1,0.0,0.0,0.0,-0.0,-0.0
DCDC1,-0.0,-0.0003675606,0.0008218905,-0.0018378029,0.0
MYO3B,0.0,0.0,0.0,-0.0,-0.0
MAPK10,-0.0,0.0,0.0,-0.0,-0.0
ABLIM2,0.0,0.0,0.0,-0.0,-0.0
ABLIM1,-0.0,0.0,0.0,0.0,0.0
TRMT9B,-0.0,-0.00015244992,0.0003408884,-0.00076224963,-0.0
SEMA3E,-0.0,-0.00045521083,0.0010178824,-0.0022760541,-0.0
RAB6B,-0.0,0.0,0.0,-0.0,-0.0
GRM1,0.0,6.92848e-05,0.00015492552,0.0,0.000346424
HMCN1,-0.0,0.0,0.0,0.0,0.0
COPZ1,-0.0,0.0,0.0,-0.0,-0.0
KIF13A,-0.0,0.0,0.0,0.0,0.0
KXD1,-0.0,0.0,0.0,-0.0,-0.0
GLT8D2,0.0,0.0,0.0,-0.0,-0.0
ADAM32,-0.0,0.0,0.0,0.0,0.0
TRPC5,0.0,0.00025638385,0.00057329173,0.0,0.0012819193
LCLAT1,0.0,0.00015336812,0.00034294155,-0.0,0.0007668406
MSX2,-0.0,0.0,0.0,0.0,0.0
PRCD,0.0,0.0,0.0,0.0,0.0
CYGB,-0.0,0.0,0.0,0.0,0.0
GPC5,0.0,9.416214e-05,0.000733589,-0.000785896,0.0012567067
ZMYM2,0.0,0.0,0.0,0.0,0.0
PIEZO2,-0.0,0.0,0.0,-0.0,-0.0
LOC100288637,0.0,0.0,0.0,0.0,0.0
SLC44A2,0.0,0.0,0.0,0.0,0.0
KLF5,0.0,0.0,0.0,-0.0,-0.0
TMEM117,0.0,0.0004498677,0.0010059347,0.0,0.0022493384
POU2AF2,-0.0,0.0,0.0,0.0,0.0
GLIS1,0.0,0.0,0.0,0.0,0.0
MTUS2,0.0,0.0,0.0,-0.0,-0.0
MGAM,0.0,-0.00026951922,0.0006026633,-0.0013475962,0.0
NXPH1,-0.0,0.0,0.0,0.0,0.0
CR1L,0.0,0.000803135,0.0017958644,0.0,0.004015675
KHDRBS3,-0.0,0.0,0.0,0.0,0.0
PAPSS1,0.0,0.0,0.0,-0.0,-0.0
DPEP1,-0.0,0.0,0.0,0.0,0.0
SLN,-0.0,0.0,0.0,-0.0,-0.0
GRM3,-0.0,0.0,0.0,0.0,0.0
ZFAND4,-0.0,0.0,0.0,-0.0,-0.0
HPS3,0.0,0.0,0.0,-0.0,-0.0
KCTD16,0.0,0.0,0.0,0.0,0.0
CTNNA2,0.0,0.00053013023,0.0011635969,0.0,0.0026114136
OR8D4,0.0,-0.00044944213,0.0010049832,-0.0022472106,0.0
SAMD12,-0.0,-0.00029944358,0.00066957617,-0.0014972179,-0.0
MID1,0.0,0.0,0.0,0.0,0.0
TRHDE,-0.0,0.0,0.0,0.0,0.0
ZFR,-0.0,-0.0007249562,0.0016210513,-0.003624781,-0.0
PRKAR2A,0.0,0.0,0.0,0.0,0.0
ZNF74,-0.0,0.0,0.0,0.0,0.0
RCAN2,-0.0,0.0,0.0,0.0,0.0
SNX24,-0.0,0.0,0.0,-0.0,-0.0
SLIT2,0.0,-0.00036179327,0.0015646609,-0.0030034052,0.0011944389
UNC13A,0.0,0.0,0.0,0.0,0.0
ZNF254,0.0,-0.00035803107,0.00080058177,-0.0017901554,-0.0
CAMTA1,0.0,-9.242202e-05,0.00020666193,-0.0004621101,0.0
FHL3,-0.0,0.0,0.0,-0.0,-0.0
SF3A3,-0.0,0.0,0.0,0.0,0.0
AMIGO1,0.0,0.0,0.0,0.0,0.0
TFCP2L1,-0.0,0.0,0.0,0.0,0.0
CRY1,-0.0,-8.098026e-05,0.00018107735,-0.00040490128,-0.0
SUGT1,-0.0,0.0,0.0,-0.0,-0.0
VXN,0.0,0.00047374057,0.0010593161,-0.0,0.0023687028
SH3BP1,-0.0,-0.00024658532,0.0005513815,-0.0012329266,0.0
PDXP,0.0,0.0,0.0,0.0,0.0
KIRREL3,-0.0,-0.00014724518,0.00032925024,-0.0007362259,0.0
POLQ,-0.0,0.0,0.0,-0.0,-0.0
MTCL1,0.0,-0.0020019833,0.002881988,-0.006262712,0.0
NECTIN4,0.0,0.0,0.0,-0.0,-0.0
SLC22A18AS,-0.0,0.0,0.0,-0.0,-0.0
SLC22A18,-0.0,0.0,0.0,0.0,0.0
CDC40,0.0,0.0,0.0,0.0,0.0
THAP9,-0.0,0.0,0.0,0.0,0.0
SEC31A,0.0,0.0,0.0,-0.0,-0.0
SF3B3,0.0,0.0,0.0,-0.0,-0.0
PLEKHA7,0.0,0.0001336295,0.00029880463,-0.0,0.00066814746
IMMP2L,0.0,0.0,0.0,0.0,0.0
PLA2G12B,0.0,0.0,0.0,0.0,0.0
OIT3,-0.0,0.0,0.0,-0.0,-0.0
TMPRSS6,0.0,0.0,0.0,-0.0,-0.0
SIDT1,-0.0,0.0008009508,0.0017909805,-0.0,0.004004754
PCOLCE2,-0.0,0.0,0.0,-0.0,-0.0
OPHN1,0.0,0.0,0.0,0.0,0.0
SNTG1,0.0,0.0,0.0,-0.0,-0.0
LHFPL3,0.0,0.0,0.0,0.0,0.0
SYT10,0.0,0.0,0.0,-0.0,-0.0
ESR2,-0.0,0.0,0.0,-0.0,-0.0
ST3GAL3,0.0,0.0,0.0,-0.0,-0.0
TRIM16,0.0,0.0,0.0,0.0,0.0
ARHGAP22,0.0,4.2758456e-05,9.561082e-05,-0.0,0.00021379229
LHPP,-0.0,0.0,0.0,-0.0,-0.0
LINC02860,0.0,0.0,0.0,0.0,0.0
FOXP4,0.0,0.0,0.0,-0.0,-0.0
DEFB116,-0.0,0.0,0.0,0.0,0.0
FYN,0.0,0.0,0.0,0.0,0.0
SPESP1,-0.0,0.0,0.0,0.0,0.0
DDX60,0.0,0.0,0.0,0.0,0.0
CACNA1A,0.0,0.0,0.0,-0.0,-0.0
ARMH3,-0.0,0.0,0.0,-0.0,-0.0
NRROS,0.0,0.0,0.0,0.0,0.0
PIGX,-0.0,0.0,0.0,0.0,0.0
NCALD,0.0,0.0,0.0,0.0,0.0
ERC1,0.0,0.0,0.0,0.0,0.0
IQGAP2,0.0,0.0,0.0,-0.0,-0.0
RTF1,-0.0,0.0,0.0,0.0,0.0
FBXL2,-0.0,0.0,0.0,0.0,0.0
KCNAB1,-0.0,2.3018842e-05,5.1471692e-05,0.0,0.000115094204
NSUN2,-0.0,-3.3858836e-05,0.0015184657,-0.0022310806,0.0020617864
PRKCI,-0.0,0.0,0.0,-0.0,-0.0
CFAP44,-0.0,0.0,0.0,0.0,0.0
PXDNL,0.0,0.0006604066,0.0014767142,-0.0,0.003302033
BCR,0.0,0.0,0.0,0.0,0.0
THUMPD3,0.0,0.0,0.0,-0.0,-0.0
NGFR,-0.0,0.0,0.0,0.0,0.0
NDST4,0.0,-0.0005629781,0.0013007273,-0.00288908,7.418963e-05
MGLL,-0.0,0.0,0.0,0.0,0.0
FGF14,-0.0,0.0006275707,0.0014032908,0.0,0.0031378537
TEX15,-0.0,0.0,0.0,-0.0,-0.0
SYNE2,0.0,0.0,0.0,0.0,0.0
PYGO1,-0.0,0.0,0.0,0.0,0.0
ADAMTS19,0.0,0.0005506794,0.0012313565,0.0,0.002753397
OPCML,0.0,-7.467751e-05,0.00016698398,-0.00037338756,0.0
GRM7,-0.0,0.0,0.0,-0.0,-0.0
MROH9,0.0,0.0,0.0,-0.0,-0.0
TNS2,0.0,0.0,0.0,0.0,0.0
ANK2,-0.0,-0.0004189835,0.0009368756,-0.0020949175,-0.0
RANBP3,-0.0,0.0,0.0,-0.0,-0.0
HBG1,0.0,0.0,0.0,0.0,0.0
HBG2,-0.0,-3.5490826e-05,0.00094200234,-0.0015114757,0.0011037065
HS6ST3,0.0,0.0,0.0,-0.0,-0.0
FBN2,-0.0,-0.0003754298,0.0008394866,-0.001877149,-0.0
DLEU1,0.0,0.0,0.0,-0.0,-0.0
RGS9,0.0,0.0,0.0,-0.0,-0.0
GUCA1C,0.0,0.0,0.0,-0.0,-0.0
TSC2,0.0,0.0,0.0,0.0,0.0
NTHL1,0.0,0.0,0.0,-0.0,-0.0
DPP10,0.0,0.0,0.0,0.0,0.0
CDH2,-0.0,6.342535e-06,1.418234e-05,-0.0,3.1712676e-05
ALKBH8,-0.0,0.0,0.0,-0.0,-0.0
ACTN4,0.0,0.0,0.0,-0.0,-0.0
ATP5MC3,-0.0,0.0,0.0,0.0,0.0
PRKCB,0.0,0.0,0.0,-0.0,-0.0
RIMS2,0.0,0.00036371237,0.0012243765,-0.0006725284,0.0024910902
